Einheit,Haus,Wohnung,Wohnfläche,Raumanzahl,Einstufung Mietkosten,Altereinstufung_Einzug,Wohndauer in Monaten,Mieteralter_Einzug,Einzug,Personenanzahl,Mietkosten,Wohngebiet_Hohenstücken,Wohngebiet_Innenstadt,Wohngebiet_Nord,Wohngebiet_Thüringer Straße,Geschoss_1. Obergeschoss,Geschoss_2. Obergeschoss,Geschoss_3. Obergeschoss,Geschoss_4. Obergeschoss,Geschoss_5. Obergeschoss,Geschoss_6. Obergeschoss,Geschoss_7. Obergeschoss,Geschoss_Erdgeschoss,Dusche_ja,Dusche_nein,Wanne_ja,Wanne_nein,Aufzug_ja,Aufzug_nein,Balkon/Terasse_ja,Balkon/Terasse_nein,Geschlecht_M,Geschlecht_W,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_\N,Haustier_ja,Haustier_nein,Mahnverfahren_ja,Mahnverfahren_nein,Hohe Miete_ja,Hohe Miete_nein
5,3,24,70.17,3,3,3,393,32,1991-07-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
5,3,25,49.16,2,3,6,10,65,2023-06-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
5,3,26,36.22,1,2,6,34,62,2021-06-01,1,200.5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
5,3,27,70.17,3,3,3,98,36,2016-02-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
5,3,29,36.22,1,2,4,53,47,2019-11-01,1,200.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
5,3,31,49.16,2,2,4,338,45,1996-02-01,1,200.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
5,3,32,36.22,1,2,3,497,40,1982-10-01,1,200.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
5,3,34,49.16,2,2,2,34,27,2021-06-01,1,200.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
5,3,35,36.22,1,2,8,53,119,2019-11-01,1,200.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
6,2,2,67.0,3,3,3,351,33,1995-01-01,3,300.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
7,1,1,60.26,3,3,2,415,26,1989-09-01,2,300.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
7,1,2,60.55,3,3,5,87,59,2017-01-01,2,300.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
7,1,3,61.46,2,4,5,87,57,2017-01-01,1,400.5,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
7,1,4,61.11,3,4,6,26,66,2022-02-01,2,400.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
7,1,5,61.28,2,4,2,6,23,2023-10-01,1,400.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
7,1,6,60.84,3,3,3,86,40,2017-02-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
7,2,7,50.77,2,3,4,300,45,1999-04-01,1,300.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
7,2,8,49.74,2,3,5,335,59,1996-05-01,1,300.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
7,2,9,49.42,2,2,5,-2,57,2024-06-01,1,200.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
7,2,10,51.02,2,3,4,60,49,2019-04-01,1,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
7,2,12,50.36,2,3,5,298,58,1999-06-01,2,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
7,2,13,50.27,2,3,1,42,20,2020-10-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
7,2,14,49.85,2,3,3,173,32,2009-11-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
7,2,15,49.81,2,3,2,181,22,2009-03-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
7,3,16,61.4,3,3,5,258,59,2002-10-01,2,300.5,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
7,3,17,60.73,3,4,5,19,60,2022-09-01,1,400.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
7,3,18,60.14,3,3,7,90,76,2016-10-01,2,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True
7,3,19,60.57,2,3,2,83,26,2017-05-01,1,300.5,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7,3,20,60.46,3,3,5,85,58,2017-03-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
7,3,21,60.67,2,3,2,87,25,2017-01-01,1,300.5,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
8,1,1,61.13,3,3,8,20,81,2022-08-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
8,1,2,61.13,3,3,4,211,49,2006-09-01,3,300.5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
8,1,3,61.13,3,3,4,527,42,1980-05-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
8,1,4,61.13,3,3,6,18,67,2022-10-01,3,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
8,1,5,61.13,3,3,3,527,38,1980-05-01,1,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
8,1,6,61.13,3,3,2,93,26,2016-07-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
8,1,7,60.78,2,3,2,4,25,2023-12-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
8,1,8,61.13,3,3,2,6,27,2023-10-01,4,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
8,1,9,61.0,2,3,2,4,23,2023-12-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
8,1,10,61.13,3,3,8,-1,124,2024-05-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
8,2,11,61.13,3,3,5,40,60,2020-12-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
8,2,12,61.13,3,3,8,138,82,2012-10-01,1,300.5,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
8,2,14,61.13,3,3,6,153,67,2011-07-01,1,300.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
8,2,15,61.13,3,3,6,202,65,2007-06-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
8,2,16,61.13,3,3,3,6,37,2023-10-01,2,300.5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
8,2,17,61.13,3,3,3,19,36,2022-09-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
8,2,18,61.13,3,3,2,4,30,2023-12-01,1,300.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
8,2,19,61.11,2,3,2,2,29,2024-02-01,1,300.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
